Date,hour_of_day,order_count,avg_ticket_size,day_name,month,is_peak_hour,day_code
2024-07-09,11,2,30.37,Tuesday,7,0,5
2024-07-09,16,1,27.92,Tuesday,7,0,5
2024-07-10,11,1,23.02,Wednesday,7,0,6
2024-07-10,12,1,27.92,Wednesday,7,0,6
2024-07-10,22,1,32.82,Wednesday,7,0,6
2024-07-11,11,1,32.82,Thursday,7,0,4
2024-07-11,16,1,27.92,Thursday,7,0,4
2024-07-11,22,2,27.92,Thursday,7,0,4
2024-07-12,8,1,23.02,Friday,7,0,0
2024-07-12,11,1,32.82,Friday,7,0,0
2024-07-12,22,3,32.82,Friday,7,1,0
2024-07-13,10,1,32.82,Saturday,7,0,2
2024-07-13,11,1,32.82,Saturday,7,0,2
2024-07-14,10,4,29.145000000000003,Sunday,7,1,3
2024-07-14,11,1,23.02,Sunday,7,0,3
2024-07-14,22,1,32.82,Sunday,7,0,3
2024-07-15,7,1,32.82,Monday,7,0,1
2024-07-16,12,1,27.92,Tuesday,7,0,5
2024-07-16,19,1,32.82,Tuesday,7,0,5
2024-07-17,13,1,27.92,Wednesday,7,0,6
2024-07-18,11,5,23.02,Thursday,7,1,4
2024-07-18,13,1,32.82,Thursday,7,0,4
2024-07-18,18,1,32.82,Thursday,7,0,4
2024-07-18,19,1,32.82,Thursday,7,0,4
2024-07-18,21,3,32.82,Thursday,7,1,4
2024-07-19,11,2,25.47,Friday,7,0,0
2024-07-19,12,2,30.37,Friday,7,0,0
2024-07-19,14,2,32.82,Friday,7,0,0
2024-07-19,16,2,32.82,Friday,7,0,0
2024-07-20,8,3,26.286666666666665,Saturday,7,1,2
2024-07-20,9,2,32.82,Saturday,7,0,2
2024-07-20,10,1,23.02,Saturday,7,0,2
2024-07-20,15,1,32.82,Saturday,7,0,2
2024-07-21,10,1,32.82,Sunday,7,0,3
2024-07-21,11,1,32.82,Sunday,7,0,3
2024-07-21,13,2,27.92,Sunday,7,0,3
2024-07-22,8,2,23.02,Monday,7,0,1
2024-07-22,10,1,27.92,Monday,7,0,1
2024-07-22,16,1,32.82,Monday,7,0,1
2024-07-23,8,5,29.880000000000003,Tuesday,7,1,5
2024-07-23,9,1,23.02,Tuesday,7,0,5
2024-07-23,10,1,27.92,Tuesday,7,0,5
2024-07-23,15,2,30.37,Tuesday,7,0,5
2024-07-23,21,3,26.286666666666665,Tuesday,7,1,5
2024-07-24,9,3,24.653333333333336,Wednesday,7,1,6
2024-07-24,11,1,32.82,Wednesday,7,0,6
2024-07-24,13,1,32.82,Wednesday,7,0,6
2024-07-24,14,1,18.12,Wednesday,7,0,6
2024-07-24,15,1,32.82,Wednesday,7,0,6
2024-07-24,19,2,32.82,Wednesday,7,0,6
2024-07-24,21,3,24.653333333333336,Wednesday,7,1,6
2024-07-25,7,1,23.02,Thursday,7,0,4
2024-07-25,8,1,32.82,Thursday,7,0,4
2024-07-25,10,1,27.92,Thursday,7,0,4
2024-07-25,11,1,23.02,Thursday,7,0,4
2024-07-25,15,1,32.82,Thursday,7,0,4
2024-07-25,19,1,32.82,Thursday,7,0,4
2024-07-25,21,2,20.57,Thursday,7,0,4
2024-07-25,22,2,27.92,Thursday,7,0,4
2024-07-26,8,1,32.82,Friday,7,0,0
2024-07-26,9,5,24.98,Friday,7,1,0
2024-07-26,10,1,32.82,Friday,7,0,0
2024-07-26,11,1,27.92,Friday,7,0,0
2024-07-26,12,3,31.186666666666667,Friday,7,1,0
2024-07-26,13,1,32.82,Friday,7,0,0
2024-07-26,17,2,27.92,Friday,7,0,0
2024-07-26,21,1,32.82,Friday,7,0,0
2024-07-26,22,1,27.92,Friday,7,0,0
2024-07-27,9,1,32.82,Saturday,7,0,2
2024-07-27,11,1,27.92,Saturday,7,0,2
2024-07-27,12,3,24.653333333333336,Saturday,7,1,2
2024-07-27,14,2,25.47,Saturday,7,0,2
2024-07-27,17,4,30.37,Saturday,7,1,2
2024-07-27,20,1,32.82,Saturday,7,0,2
2024-07-27,22,1,32.82,Saturday,7,0,2
2024-07-28,11,1,18.12,Sunday,7,0,3
2024-07-28,14,2,30.37,Sunday,7,0,3
2024-07-29,8,1,32.82,Monday,7,0,1
2024-07-29,9,5,26.939999999999998,Monday,7,1,1
2024-07-29,10,2,32.82,Monday,7,0,1
2024-07-29,19,2,27.92,Monday,7,0,1
2024-07-29,21,1,32.82,Monday,7,0,1
2024-07-30,7,1,27.92,Tuesday,7,0,5
2024-07-30,8,2,27.92,Tuesday,7,0,5
2024-07-30,9,1,27.92,Tuesday,7,0,5
2024-07-30,10,3,27.92,Tuesday,7,1,5
2024-07-30,11,6,25.47,Tuesday,7,1,5
2024-07-30,12,1,32.82,Tuesday,7,0,5
2024-07-30,15,1,27.92,Tuesday,7,0,5
2024-07-30,16,2,25.47,Tuesday,7,0,5
2024-07-30,20,4,25.470000000000002,Tuesday,7,1,5
2024-07-30,21,1,32.82,Tuesday,7,0,5
2024-07-30,22,2,27.92,Tuesday,7,0,5
2024-07-31,7,1,27.92,Wednesday,7,0,6
2024-07-31,8,2,27.92,Wednesday,7,0,6
2024-07-31,9,3,24.653333333333336,Wednesday,7,1,6
2024-07-31,13,3,31.186666666666667,Wednesday,7,1,6
2024-07-31,17,1,23.02,Wednesday,7,0,6
2024-07-31,18,1,32.82,Wednesday,7,0,6
2024-07-31,19,2,27.92,Wednesday,7,0,6
2024-07-31,20,6,28.736666666666665,Wednesday,7,1,6
2024-07-31,21,3,32.82,Wednesday,7,1,6
2024-08-01,7,1,27.92,Thursday,8,0,4
2024-08-01,9,1,27.92,Thursday,8,0,4
2024-08-01,11,2,27.92,Thursday,8,0,4
2024-08-01,13,3,29.55333333333333,Thursday,8,1,4
2024-08-01,15,1,27.92,Thursday,8,0,4
2024-08-01,16,2,25.47,Thursday,8,0,4
2024-08-01,17,1,23.02,Thursday,8,0,4
2024-08-01,20,1,32.82,Thursday,8,0,4
2024-08-02,9,2,27.92,Friday,8,0,0
2024-08-02,11,1,23.02,Friday,8,0,0
2024-08-02,18,1,27.92,Friday,8,0,0
2024-08-02,21,1,32.82,Friday,8,0,0
2024-08-03,8,1,27.92,Saturday,8,0,2
2024-08-03,9,2,27.92,Saturday,8,0,2
2024-08-03,10,1,27.92,Saturday,8,0,2
2024-08-03,11,4,23.02,Saturday,8,1,2
2024-08-03,12,1,27.92,Saturday,8,0,2
2024-08-03,16,1,27.92,Saturday,8,0,2
2024-08-03,18,1,32.82,Saturday,8,0,2
2024-08-03,21,2,32.82,Saturday,8,0,2
2024-08-04,8,1,32.82,Sunday,8,0,3
2024-08-04,10,1,27.92,Sunday,8,0,3
2024-08-04,11,2,30.37,Sunday,8,0,3
2024-08-04,15,2,32.82,Sunday,8,0,3
2024-08-05,8,1,23.02,Monday,8,0,1
2024-08-05,9,1,27.92,Monday,8,0,1
2024-08-05,11,1,23.02,Monday,8,0,1
2024-08-05,13,1,32.82,Monday,8,0,1
2024-08-05,16,2,32.82,Monday,8,0,1
2024-08-05,17,2,30.37,Monday,8,0,1
2024-08-05,19,2,32.82,Monday,8,0,1
2024-08-05,20,2,32.82,Monday,8,0,1
2024-08-05,22,1,27.92,Monday,8,0,1
2024-08-06,10,2,27.92,Tuesday,8,0,5
2024-08-06,17,3,32.82,Tuesday,8,1,5
2024-08-06,19,2,30.37,Tuesday,8,0,5
2024-08-06,20,1,32.82,Tuesday,8,0,5
2024-08-07,8,1,27.92,Wednesday,8,0,6
2024-08-07,12,2,23.02,Wednesday,8,0,6
2024-08-07,13,1,18.12,Wednesday,8,0,6
2024-08-07,16,1,23.02,Wednesday,8,0,6
2024-08-07,19,1,32.82,Wednesday,8,0,6
2024-08-07,20,1,32.82,Wednesday,8,0,6
2024-08-07,21,1,32.82,Wednesday,8,0,6
2024-08-07,22,2,32.82,Wednesday,8,0,6
2024-08-08,8,2,20.57,Thursday,8,0,4
2024-08-08,12,3,24.653333333333336,Thursday,8,1,4
2024-08-08,16,1,32.82,Thursday,8,0,4
2024-08-08,17,1,32.82,Thursday,8,0,4
2024-08-08,21,1,27.92,Thursday,8,0,4
2024-08-09,7,1,32.82,Friday,8,0,0
2024-08-09,9,1,23.02,Friday,8,0,0
2024-08-09,10,2,25.47,Friday,8,0,0
2024-08-09,11,2,27.92,Friday,8,0,0
2024-08-09,18,1,23.02,Friday,8,0,0
2024-08-09,19,1,32.82,Friday,8,0,0
2024-08-10,8,3,27.92,Saturday,8,1,2
2024-08-10,11,2,23.02,Saturday,8,0,2
2024-08-10,12,2,30.37,Saturday,8,0,2
2024-08-10,16,1,32.82,Saturday,8,0,2
2024-08-10,21,3,32.82,Saturday,8,1,2
2024-08-11,9,2,32.82,Sunday,8,0,3
2024-08-11,10,1,27.92,Sunday,8,0,3
2024-08-11,11,2,30.37,Sunday,8,0,3
2024-08-11,12,1,23.02,Sunday,8,0,3
2024-08-11,15,3,31.186666666666667,Sunday,8,1,3
2024-08-11,16,2,25.47,Sunday,8,0,3
2024-08-11,21,3,29.55333333333333,Sunday,8,1,3
2024-08-11,22,1,32.82,Sunday,8,0,3
2024-08-12,8,1,32.82,Monday,8,0,1
2024-08-12,11,4,29.145000000000003,Monday,8,1,1
2024-08-12,14,2,23.020000000000003,Monday,8,0,1
2024-08-12,15,1,27.92,Monday,8,0,1
2024-08-12,18,1,27.92,Monday,8,0,1
2024-08-12,21,2,30.37,Monday,8,0,1
2024-08-12,22,2,32.82,Monday,8,0,1
2024-08-13,8,1,27.92,Tuesday,8,0,5
2024-08-13,9,2,27.92,Tuesday,8,0,5
2024-08-13,10,1,23.02,Tuesday,8,0,5
2024-08-13,11,1,32.82,Tuesday,8,0,5
2024-08-13,13,1,27.92,Tuesday,8,0,5
2024-08-13,14,1,32.82,Tuesday,8,0,5
2024-08-13,15,2,30.37,Tuesday,8,0,5
2024-08-13,20,3,32.82,Tuesday,8,1,5
2024-08-13,21,1,23.02,Tuesday,8,0,5
2024-08-14,7,2,32.82,Wednesday,8,0,6
2024-08-14,10,1,23.02,Wednesday,8,0,6
2024-08-14,11,1,18.12,Wednesday,8,0,6
2024-08-14,12,2,23.02,Wednesday,8,0,6
2024-08-14,15,1,32.82,Wednesday,8,0,6
2024-08-14,17,1,23.02,Wednesday,8,0,6
2024-08-14,18,2,25.47,Wednesday,8,0,6
2024-08-14,19,2,27.92,Wednesday,8,0,6
2024-08-14,21,1,32.82,Wednesday,8,0,6
2024-08-15,9,4,30.369999999999997,Thursday,8,1,4
2024-08-15,12,1,32.82,Thursday,8,0,4
2024-08-15,13,1,32.82,Thursday,8,0,4
2024-08-15,14,2,20.57,Thursday,8,0,4
2024-08-15,17,1,27.92,Thursday,8,0,4
2024-08-15,19,4,27.92,Thursday,8,1,4
2024-08-15,20,1,32.82,Thursday,8,0,4
2024-08-15,21,2,23.020000000000003,Thursday,8,0,4
2024-08-16,12,2,27.92,Friday,8,0,0
2024-08-16,13,1,27.92,Friday,8,0,0
2024-08-16,15,2,18.12,Friday,8,0,0
2024-08-17,9,2,30.37,Saturday,8,0,2
2024-08-17,10,1,27.92,Saturday,8,0,2
2024-08-17,11,2,23.02,Saturday,8,0,2
2024-08-17,13,1,27.92,Saturday,8,0,2
2024-08-17,16,2,27.92,Saturday,8,0,2
2024-08-17,18,1,32.82,Saturday,8,0,2
2024-08-17,21,1,27.92,Saturday,8,0,2
2024-08-17,22,1,32.82,Saturday,8,0,2
2024-08-18,8,4,29.145,Sunday,8,1,3
2024-08-18,12,1,32.82,Sunday,8,0,3
2024-08-18,14,1,27.92,Sunday,8,0,3
2024-08-18,18,4,25.47,Sunday,8,1,3
2024-08-19,15,2,27.92,Monday,8,0,1
2024-08-19,21,2,32.82,Monday,8,0,1
2024-08-20,8,4,24.244999999999997,Tuesday,8,1,5
2024-08-20,9,1,27.92,Tuesday,8,0,5
2024-08-20,11,4,25.47,Tuesday,8,1,5
2024-08-20,20,4,32.82,Tuesday,8,1,5
2024-08-21,7,1,27.92,Wednesday,8,0,6
2024-08-21,8,1,23.02,Wednesday,8,0,6
2024-08-21,10,2,25.47,Wednesday,8,0,6
2024-08-21,11,1,23.02,Wednesday,8,0,6
2024-08-21,13,1,32.82,Wednesday,8,0,6
2024-08-21,19,1,32.82,Wednesday,8,0,6
2024-08-22,9,1,23.02,Thursday,8,0,4
2024-08-22,10,2,27.92,Thursday,8,0,4
2024-08-22,14,2,32.82,Thursday,8,0,4
2024-08-22,15,2,27.92,Thursday,8,0,4
2024-08-23,7,1,32.82,Friday,8,0,0
2024-08-23,8,4,25.47,Friday,8,1,0
2024-08-23,9,1,27.92,Friday,8,0,0
2024-08-23,10,3,26.286666666666665,Friday,8,1,0
2024-08-23,11,1,32.82,Friday,8,0,0
2024-08-23,13,1,23.02,Friday,8,0,0
2024-08-23,15,1,23.02,Friday,8,0,0
2024-08-23,19,1,32.82,Friday,8,0,0
2024-08-24,8,3,23.02,Saturday,8,1,2
2024-08-24,10,3,19.753333333333334,Saturday,8,1,2
2024-08-25,8,3,23.02,Sunday,8,1,3
2024-08-25,9,1,32.82,Sunday,8,0,3
2024-08-25,12,1,32.82,Sunday,8,0,3
2024-08-25,14,1,32.82,Sunday,8,0,3
2024-08-26,8,3,23.02,Monday,8,1,1
2024-08-26,9,1,27.92,Monday,8,0,1
2024-08-26,10,2,32.82,Monday,8,0,1
2024-08-26,12,2,23.02,Monday,8,0,1
2024-08-26,18,2,30.37,Monday,8,0,1
2024-08-26,22,1,27.92,Monday,8,0,1
2024-08-27,10,1,32.82,Tuesday,8,0,5
2024-08-28,12,3,27.92,Wednesday,8,1,6
2024-08-28,13,1,27.92,Wednesday,8,0,6
2024-08-29,7,1,23.02,Thursday,8,0,4
2024-08-30,17,3,29.55333333333333,Friday,8,1,0
2024-08-31,9,1,23.02,Saturday,8,0,2
2024-08-31,10,2,23.020000000000003,Saturday,8,0,2
2024-08-31,11,3,24.653333333333336,Saturday,8,1,2
2024-09-01,9,1,23.02,Sunday,9,0,3
2024-09-01,12,4,27.92,Sunday,9,1,3
2024-09-01,13,1,32.82,Sunday,9,0,3
2024-09-01,14,1,27.92,Sunday,9,0,3
2024-09-01,17,3,32.82,Sunday,9,1,3
2024-09-02,8,3,31.186666666666667,Monday,9,1,1
2024-09-02,14,1,27.92,Monday,9,0,1
2024-09-02,20,4,27.92,Monday,9,1,1
2024-09-03,8,3,32.82,Tuesday,9,1,5
2024-09-03,9,8,30.9825,Tuesday,9,1,5
2024-09-03,12,1,23.02,Tuesday,9,0,5
2024-09-03,14,2,27.92,Tuesday,9,0,5
2024-09-03,18,1,27.92,Tuesday,9,0,5
2024-09-03,19,2,30.37,Tuesday,9,0,5
2024-09-04,11,4,27.92,Wednesday,9,1,6
2024-09-04,12,1,32.82,Wednesday,9,0,6
2024-09-04,13,2,30.37,Wednesday,9,0,6
2024-09-04,18,1,32.82,Wednesday,9,0,6
2024-09-04,19,1,27.92,Wednesday,9,0,6
2024-09-04,21,1,32.82,Wednesday,9,0,6
2024-09-05,9,1,27.92,Thursday,9,0,4
2024-09-05,10,1,27.92,Thursday,9,0,4
2024-09-05,11,1,23.02,Thursday,9,0,4
2024-09-05,14,1,32.82,Thursday,9,0,4
2024-09-05,15,1,32.82,Thursday,9,0,4
2024-09-05,16,2,25.47,Thursday,9,0,4
2024-09-05,17,2,32.82,Thursday,9,0,4
2024-09-05,20,3,29.55333333333333,Thursday,9,1,4
2024-09-05,21,2,27.92,Thursday,9,0,4
2024-09-06,8,3,29.55333333333333,Friday,9,1,0
2024-09-06,9,2,25.47,Friday,9,0,0
2024-09-06,10,1,32.82,Friday,9,0,0
2024-09-06,11,2,18.12,Friday,9,0,0
2024-09-06,20,1,32.82,Friday,9,0,0
2024-09-06,21,1,32.82,Friday,9,0,0
2024-09-07,8,1,32.82,Saturday,9,0,2
2024-09-07,9,5,24.98,Saturday,9,1,2
2024-09-07,10,5,23.02,Saturday,9,1,2
2024-09-07,11,3,23.02,Saturday,9,1,2
2024-09-07,15,1,32.82,Saturday,9,0,2
2024-09-07,16,2,20.57,Saturday,9,0,2
2024-09-07,19,3,32.82,Saturday,9,1,2
2024-09-07,20,2,32.82,Saturday,9,0,2
2024-09-08,8,1,23.02,Sunday,9,0,3
2024-09-08,9,2,23.02,Sunday,9,0,3
2024-09-08,10,1,23.02,Sunday,9,0,3
2024-09-08,12,1,23.02,Sunday,9,0,3
2024-09-08,20,1,23.02,Sunday,9,0,3
2024-09-09,7,4,31.595,Monday,9,1,1
2024-09-09,9,3,32.82,Monday,9,1,1
2024-09-09,11,3,29.55333333333333,Monday,9,1,1
2024-09-09,12,1,18.12,Monday,9,0,1
2024-09-09,15,2,27.92,Monday,9,0,1
2024-09-09,17,1,32.82,Monday,9,0,1
2024-09-09,18,1,32.82,Monday,9,0,1
2024-09-09,20,2,32.82,Monday,9,0,1
2024-09-10,8,1,32.82,Tuesday,9,0,5
2024-09-10,9,1,32.82,Tuesday,9,0,5
2024-09-10,15,2,23.02,Tuesday,9,0,5
2024-09-10,18,2,30.37,Tuesday,9,0,5
2024-09-10,19,2,32.82,Tuesday,9,0,5
2024-09-10,21,2,25.47,Tuesday,9,0,5
2024-09-11,8,1,32.82,Wednesday,9,0,6
2024-09-11,9,1,27.92,Wednesday,9,0,6
2024-09-11,10,1,32.82,Wednesday,9,0,6
2024-09-11,19,1,32.82,Wednesday,9,0,6
2024-09-11,20,3,31.186666666666667,Wednesday,9,1,6
2024-09-11,21,1,23.02,Wednesday,9,0,6
2024-09-12,10,2,23.020000000000003,Thursday,9,0,4
2024-09-12,11,1,27.92,Thursday,9,0,4
2024-09-12,12,5,24.98,Thursday,9,1,4
2024-09-12,17,1,32.82,Thursday,9,0,4
2024-09-12,21,3,26.286666666666665,Thursday,9,1,4
2024-09-13,7,1,32.82,Friday,9,0,0
2024-09-13,8,2,32.82,Friday,9,0,0
2024-09-13,9,1,32.82,Friday,9,0,0
2024-09-13,15,2,27.92,Friday,9,0,0
2024-09-14,16,2,32.82,Saturday,9,0,2
2024-09-15,8,1,18.12,Sunday,9,0,3
2024-09-15,9,1,27.92,Sunday,9,0,3
2024-09-15,13,1,23.02,Sunday,9,0,3
2024-09-15,14,3,26.286666666666665,Sunday,9,1,3
2024-09-16,13,2,30.37,Monday,9,0,1
2024-09-16,15,1,32.82,Monday,9,0,1
2024-09-16,17,2,30.37,Monday,9,0,1
2024-09-16,18,2,32.82,Monday,9,0,1
2024-09-16,21,4,29.145000000000003,Monday,9,1,1
2024-09-17,7,1,23.02,Tuesday,9,0,5
2024-09-17,8,3,27.92,Tuesday,9,1,5
2024-09-17,9,3,29.55333333333333,Tuesday,9,1,5
2024-09-17,12,3,26.286666666666665,Tuesday,9,1,5
2024-09-17,13,2,25.47,Tuesday,9,0,5
2024-09-17,16,2,32.82,Tuesday,9,0,5
2024-09-17,18,1,32.82,Tuesday,9,0,5
2024-09-17,19,6,28.736666666666668,Tuesday,9,1,5
2024-09-17,22,2,32.82,Tuesday,9,0,5
2024-09-18,14,1,32.82,Wednesday,9,0,6
2024-09-18,17,1,32.82,Wednesday,9,0,6
2024-09-18,21,2,27.92,Wednesday,9,0,6
2024-09-19,8,2,25.47,Thursday,9,0,4
2024-09-19,10,1,32.82,Thursday,9,0,4
2024-09-19,12,1,23.02,Thursday,9,0,4
2024-09-19,13,2,25.47,Thursday,9,0,4
2024-09-20,8,1,27.92,Friday,9,0,0
2024-09-20,9,1,27.92,Friday,9,0,0
2024-09-20,13,1,27.92,Friday,9,0,0
2024-09-20,16,1,32.82,Friday,9,0,0
2024-09-20,20,1,23.02,Friday,9,0,0
2024-09-20,21,2,27.92,Friday,9,0,0
2024-09-21,11,4,27.92,Saturday,9,1,2
2024-09-21,15,2,32.82,Saturday,9,0,2
2024-09-21,18,2,32.82,Saturday,9,0,2
2024-09-21,20,4,27.92,Saturday,9,1,2
2024-09-21,22,3,24.653333333333336,Saturday,9,1,2
2024-09-22,8,1,23.02,Sunday,9,0,3
2024-09-22,10,2,30.37,Sunday,9,0,3
2024-09-22,11,4,24.245,Sunday,9,1,3
2024-09-22,12,1,27.92,Sunday,9,0,3
2024-09-22,13,3,27.92,Sunday,9,1,3
2024-09-22,15,2,30.37,Sunday,9,0,3
2024-09-22,16,1,32.82,Sunday,9,0,3
2024-09-22,20,4,30.37,Sunday,9,1,3
2024-09-22,21,4,30.37,Sunday,9,1,3
2024-09-22,22,2,25.47,Sunday,9,0,3
2024-09-23,9,1,27.92,Monday,9,0,1
2024-09-23,10,1,23.02,Monday,9,0,1
2024-09-23,12,1,23.02,Monday,9,0,1
2024-09-23,14,1,27.92,Monday,9,0,1
2024-09-23,17,1,32.82,Monday,9,0,1
2024-09-23,18,1,23.02,Monday,9,0,1
2024-09-23,19,1,32.82,Monday,9,0,1
2024-09-23,20,1,32.82,Monday,9,0,1
2024-09-23,22,2,27.92,Monday,9,0,1
2024-09-24,8,1,27.92,Tuesday,9,0,5
2024-09-24,12,4,32.82,Tuesday,9,1,5
2024-09-24,14,2,27.92,Tuesday,9,0,5
2024-09-24,15,1,32.82,Tuesday,9,0,5
2024-09-24,16,1,32.82,Tuesday,9,0,5
2024-09-24,18,2,23.02,Tuesday,9,0,5
2024-09-24,20,1,32.82,Tuesday,9,0,5
2024-09-24,21,3,29.55333333333333,Tuesday,9,1,5
2024-09-25,7,1,32.82,Wednesday,9,0,6
2024-09-25,11,3,27.92,Wednesday,9,1,6
2024-09-25,13,2,27.92,Wednesday,9,0,6
2024-09-25,17,2,27.92,Wednesday,9,0,6
2024-09-25,21,1,23.02,Wednesday,9,0,6
2024-09-25,22,1,27.92,Wednesday,9,0,6
2024-09-26,8,1,32.82,Thursday,9,0,4
2024-09-26,10,2,23.020000000000003,Thursday,9,0,4
2024-09-26,11,1,32.82,Thursday,9,0,4
2024-09-26,12,1,32.82,Thursday,9,0,4
2024-09-26,18,1,32.82,Thursday,9,0,4
2024-09-26,22,3,27.92,Thursday,9,1,4
2024-09-27,9,3,27.92,Friday,9,1,0
2024-09-27,10,1,27.92,Friday,9,0,0
2024-09-27,11,1,27.92,Friday,9,0,0
2024-09-27,13,4,29.145,Friday,9,1,0
2024-09-27,18,4,32.82,Friday,9,1,0
2024-09-27,20,3,31.186666666666667,Friday,9,1,0
2024-09-28,8,1,27.92,Saturday,9,0,2
2024-09-28,9,1,27.92,Saturday,9,0,2
2024-09-28,14,1,35.76,Saturday,9,0,2
2024-09-28,16,1,35.76,Saturday,9,0,2
2024-09-28,17,1,30.86,Saturday,9,0,2
2024-09-28,20,2,35.76,Saturday,9,0,2
2024-09-28,22,4,33.31,Saturday,9,1,2
2024-09-29,10,5,32.82,Sunday,9,1,3
2024-09-29,12,4,33.31,Sunday,9,1,3
2024-09-29,18,1,35.76,Sunday,9,0,3
2024-09-29,22,1,35.76,Sunday,9,0,3
2024-09-30,8,2,25.96,Monday,9,0,1
2024-09-30,9,1,35.76,Monday,9,0,1
2024-09-30,10,2,28.41,Monday,9,0,1
2024-09-30,11,1,30.86,Monday,9,0,1
2024-09-30,16,1,30.86,Monday,9,0,1
2024-09-30,19,4,32.085,Monday,9,1,1
2024-09-30,20,2,30.86,Monday,9,0,1
2024-09-30,21,1,30.86,Monday,9,0,1
2024-10-01,7,1,35.76,Tuesday,10,0,5
2024-10-01,9,1,30.86,Tuesday,10,0,5
2024-10-01,10,2,30.86,Tuesday,10,0,5
2024-10-01,11,1,30.86,Tuesday,10,0,5
2024-10-01,12,2,30.86,Tuesday,10,0,5
2024-10-01,14,2,28.41,Tuesday,10,0,5
2024-10-01,16,2,30.86,Tuesday,10,0,5
2024-10-01,18,3,35.76,Tuesday,10,1,5
2024-10-01,20,1,35.76,Tuesday,10,0,5
2024-10-02,7,1,35.76,Wednesday,10,0,6
2024-10-02,8,1,25.96,Wednesday,10,0,6
2024-10-02,9,1,30.86,Wednesday,10,0,6
2024-10-02,10,2,33.31,Wednesday,10,0,6
2024-10-02,11,1,35.76,Wednesday,10,0,6
2024-10-02,15,1,35.76,Wednesday,10,0,6
2024-10-02,18,1,35.76,Wednesday,10,0,6
2024-10-02,22,3,35.76,Wednesday,10,1,6
2024-10-03,13,1,35.76,Thursday,10,0,4
2024-10-03,15,1,30.86,Thursday,10,0,4
2024-10-03,20,2,30.86,Thursday,10,0,4
2024-10-03,21,4,35.76,Thursday,10,1,4
2024-10-04,8,2,25.96,Friday,10,0,0
2024-10-04,9,4,27.185000000000002,Friday,10,1,0
2024-10-04,17,3,35.76,Friday,10,1,0
2024-10-05,9,3,29.22666666666667,Saturday,10,1,2
2024-10-05,13,1,35.76,Saturday,10,0,2
2024-10-05,20,2,25.96,Saturday,10,0,2
2024-10-06,8,1,25.96,Sunday,10,0,3
2024-10-06,10,2,30.86,Sunday,10,0,3
2024-10-06,11,1,35.76,Sunday,10,0,3
2024-10-06,12,3,34.126666666666665,Sunday,10,1,3
2024-10-06,13,5,32.82,Sunday,10,1,3
2024-10-06,16,2,28.409999999999997,Sunday,10,0,3
2024-10-06,18,2,33.31,Sunday,10,0,3
2024-10-06,21,4,35.76,Sunday,10,1,3
2024-10-07,8,3,34.126666666666665,Monday,10,1,1
2024-10-07,9,2,35.76,Monday,10,0,1
2024-10-07,12,1,30.86,Monday,10,0,1
2024-10-07,14,2,25.96,Monday,10,0,1
2024-10-07,17,1,35.76,Monday,10,0,1
2024-10-07,21,3,35.76,Monday,10,1,1
2024-10-08,8,1,35.76,Tuesday,10,0,5
2024-10-08,9,1,30.86,Tuesday,10,0,5
2024-10-08,10,2,30.86,Tuesday,10,0,5
2024-10-08,11,1,35.76,Tuesday,10,0,5
2024-10-08,12,2,25.96,Tuesday,10,0,5
2024-10-08,13,2,35.76,Tuesday,10,0,5
2024-10-08,14,1,35.76,Tuesday,10,0,5
2024-10-08,15,3,30.86,Tuesday,10,1,5
2024-10-08,20,3,35.76,Tuesday,10,1,5
2024-10-08,21,2,30.86,Tuesday,10,0,5
2024-10-09,7,1,35.76,Wednesday,10,0,6
2024-10-09,8,1,30.86,Wednesday,10,0,6
2024-10-09,9,2,33.31,Wednesday,10,0,6
2024-10-09,10,1,21.06,Wednesday,10,0,6
2024-10-09,11,1,25.96,Wednesday,10,0,6
2024-10-09,13,2,33.31,Wednesday,10,0,6
2024-10-09,17,3,27.593333333333334,Wednesday,10,1,6
2024-10-09,20,1,35.76,Wednesday,10,0,6
2024-10-10,8,1,25.96,Thursday,10,0,4
2024-10-10,9,2,33.31,Thursday,10,0,4
2024-10-10,10,4,30.86,Thursday,10,1,4
2024-10-10,11,1,35.76,Thursday,10,0,4
2024-10-10,15,1,35.76,Thursday,10,0,4
2024-10-10,17,1,35.76,Thursday,10,0,4
2024-10-10,18,3,30.86,Thursday,10,1,4
2024-10-10,22,2,35.76,Thursday,10,0,4
2024-10-11,7,1,30.86,Friday,10,0,0
2024-10-11,8,7,33.660000000000004,Friday,10,1,0
2024-10-11,9,2,28.41,Friday,10,0,0
2024-10-11,10,3,27.593333333333334,Friday,10,1,0
2024-10-11,13,3,29.22666666666667,Friday,10,1,0
2024-10-11,14,3,32.49333333333333,Friday,10,1,0
2024-10-11,17,3,35.76,Friday,10,1,0
2024-10-11,21,2,33.31,Friday,10,0,0
2024-10-11,22,2,35.76,Friday,10,0,0
2024-10-12,8,1,25.96,Saturday,10,0,2
2024-10-12,10,2,25.96,Saturday,10,0,2
2024-10-12,11,2,33.31,Saturday,10,0,2
2024-10-12,13,1,35.76,Saturday,10,0,2
2024-10-12,20,1,35.76,Saturday,10,0,2
2024-10-13,9,1,25.96,Sunday,10,0,3
2024-10-13,12,1,30.86,Sunday,10,0,3
2024-10-13,13,3,24.326666666666668,Sunday,10,1,3
2024-10-13,17,2,35.76,Sunday,10,0,3
2024-10-13,18,1,35.76,Sunday,10,0,3
